City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal
Athens,2004,Boxing,Boxing,81 - 91kg (heavyweight),"SOLIS FONTE, Odlanier",Men,CUB,Cuba,M,Gold
Athens,2004,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"BALCEIRO PAJON, Ledis Frank",Men,CUB,Cuba,M,Silver
Athens,2004,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"ROJAS BLANCO, Ibrahim",Men,CUB,Cuba,M,Silver
Athens,2004,Judo,Judo,60 - 66kg (half-lightweight),"ARENCIBIA, Yordanis",Men,CUB,Cuba,M,Bronze
Athens,2004,Judo,Judo,57 - 63kg (half-middleweight),"GONZALEZ, Driulys",Women,CUB,Cuba,W,Bronze
Athens,2004,Judo,Judo,70 - 78kg (half-heavyweight),"LABORDE, Yurisel",Women,CUB,Cuba,W,Bronze
Athens,2004,Judo,Judo,48 - 52kg (half-lightweight),"SAVON, Amarilys",Women,CUB,Cuba,W,Bronze
Athens,2004,Judo,Judo,+ 78kg (heavyweight),"BELTRAN, Daima Mayelis",Women,CUB,Cuba,W,Silver
Athens,2004,Judo,Judo,52 - 57kg (lightweight),"LUPETEY, Yurisleidy",Women,CUB,Cuba,W,Bronze
Athens,2004,Shooting,Shooting,skeet (125 targets),"RODRIGUEZ, Juan Miguel",Men,CUB,Cuba,M,Bronze
Athens,2004,Taekwondo,Taekwondo,- 49 kg,"LABRADA DIAZ, Yanelis Yuliet",Women,CUB,Cuba,W,Silver
Athens,2004,Volleyball,Volleyball,volleyball,"SANCHEZ SALFRAN, Martha",Women,CUB,Cuba,W,Bronze
Athens,2004,Volleyball,Volleyball,volleyball,"TELLEZ PALACIO, Dulce M.",Women,CUB,Cuba,W,Bronze
Athens,2004,Volleyball,Volleyball,volleyball,"CARRILLO DE LA PAZ, Nancy",Women,CUB,Cuba,W,Bronze
Athens,2004,Volleyball,Volleyball,volleyball,"MESA LUACES, Liana",Women,CUB,Cuba,W,Bronze
Athens,2004,Volleyball,Volleyball,volleyball,"BARROS FERNANDEZ, Zoila",Women,CUB,Cuba,W,Bronze
Athens,2004,Volleyball,Volleyball,volleyball,"ORTIZ CHARRO, Yaima",Women,CUB,Cuba,W,Bronze
Athens,2004,Volleyball,Volleyball,volleyball,"MUNOZ CARRAZANA, Aniara",Women,CUB,Cuba,W,Bronze
Athens,2004,Volleyball,Volleyball,volleyball,"CALDERON, Rosir",Women,CUB,Cuba,W,Bronze
Athens,2004,Volleyball,Volleyball,volleyball,"FERNANDEZ, Ana Ibis",Women,CUB,Cuba,W,Bronze
Athens,2004,Volleyball,Volleyball,volleyball,"RUIZ LUACES, Yumilka",Women,CUB,Cuba,W,Bronze
Athens,2004,Volleyball,Volleyball,volleyball,"RAMIREZ ECHEVARRIA, Daimi",Women,CUB,Cuba,W,Bronze
Athens,2004,Volleyball,Volleyball,volleyball,"MARTINEZ ADLUN, Maybelis",Women,CUB,Cuba,W,Bronze
Athens,2004,Wrestling,Wrestling Free.,55 - 60kg,"QUINTANA, Yandro Miguel",Men,CUB,Cuba,M,Gold
Athens,2004,Wrestling,Wrestling Free.,66 - 74kg,"FUNDORA, Ivan",Men,CUB,Cuba,M,Bronze
Athens,2004,Wrestling,Wrestling Gre-R,55 - 60kg,"MONZON, Roberto",Men,CUB,Cuba,M,Silver
Athens,2004,Athletics,Athletics,decathlon,"SEBRLE, Roman",Men,CZE,Czech Republic,M,Gold
Athens,2004,Athletics,Athletics,high jump,"BABA, Jaroslav",Men,CZE,Czech Republic,M,Bronze
Athens,2004,Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),"VOLF, Jaroslav",Men,CZE,Czech Republic,M,Bronze
Athens,2004,Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),"STEPANEK, Ondrej",Men,CZE,Czech Republic,M,Bronze
Athens,2004,Modern Pentathlon,Modern Pentath.,Individual competition,"CAPALINI, Libor",Men,CZE,Czech Republic,M,Bronze
Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"JIRKA, David",Men,CZE,Czech Republic,M,Silver
Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"KOPRIVA, David",Men,CZE,Czech Republic,M,Silver
Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"HANAK, Jakub",Men,CZE,Czech Republic,M,Silver
Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"KARAS, Tomas",Men,CZE,Czech Republic,M,Silver
Athens,2004,Sailing,Sailing,single-handed dinghy (Europe),"SMIDOVA, Lenka",Women,CZE,Czech Republic,W,Silver
Athens,2004,Shooting,Shooting,25m pistol (30+30 shots),"HYKOVA, Lenka",Women,CZE,Czech Republic,W,Silver
Athens,2004,Shooting,Shooting,10m air rifle (40 shots),"EMMONS, Katerina",Women,CZE,Czech Republic,W,Bronze
Athens,2004,Athletics,Athletics,shot put,"OLSEN, Joachim Broechner",Men,DEN,Denmark,M,Bronze
Athens,2004,Athletics,Athletics,800m,"KIPKETER, Wilson",Men,DEN,Denmark,M,Bronze
Athens,2004,Badminton,Badminton,doubles,"ERIKSEN, Jens Dyrloev",Men,DEN,Denmark,X,Bronze
Athens,2004,Badminton,Badminton,doubles,"SCHJOLDAGER, Mette",Women,DEN,Denmark,X,Bronze
Athens,2004,Handball,Handball,handball,"NOERGAARD, Louise Bager",Women,DEN,Denmark,W,Gold
Athens,2004,Handball,Handball,handball,"TOURAY, Josephine",Women,DEN,Denmark,W,Gold
Athens,2004,Handball,Handball,handball,"SKOV, Rikke",Women,DEN,Denmark,W,Gold
Athens,2004,Handball,Handball,handball,"JOERGENSEN, Rikke Hoerlykke",Women,DEN,Denmark,W,Gold
Athens,2004,Handball,Handball,handball,"KIAERSKOU, Lotte",Women,DEN,Denmark,W,Gold
Athens,2004,Handball,Handball,handball,"VESTERGAARD LARSEN, Mette",Women,DEN,Denmark,W,Gold
Athens,2004,Handball,Handball,handball,"JENSEN, Trine",Women,DEN,Denmark,W,Gold
Athens,2004,Handball,Handball,handball,"SCHMIDT, Rikke",Women,DEN,Denmark,W,Gold
Athens,2004,Handball,Handball,handball,"BROEDSGAARD, Karen",Women,DEN,Denmark,W,Gold
Athens,2004,Handball,Handball,handball,"MIKKELSEN, Henriette Roende",Women,DEN,Denmark,W,Gold
Athens,2004,Handball,Handball,handball,"THOMSEN, Camilla Ingemann",Women,DEN,Denmark,W,Gold
Athens,2004,Handball,Handball,handball,"FRUELUND, Katrine",Women,DEN,Denmark,W,Gold
Athens,2004,Handball,Handball,handball,"DAUGAARD, Line",Women,DEN,Denmark,W,Gold
Athens,2004,Handball,Handball,handball,"ANDERSEN, Kristine",Women,DEN,Denmark,W,Gold
Athens,2004,Handball,Handball,handball,"MORTENSEN, Karin Oernhoej",Women,DEN,Denmark,W,Gold
Athens,2004,Rowing,Rowing,lightweight coxless four (4-),"EBERT, Thomas",Men,DEN,Denmark,M,Gold
Athens,2004,Rowing,Rowing,lightweight coxless four (4-),"EBBESEN, Eskild Balschmidt",Men,DEN,Denmark,M,Gold
Athens,2004,Rowing,Rowing,lightweight coxless four (4-),"MOELVIG, Stephan",Men,DEN,Denmark,M,Gold
Athens,2004,Rowing,Rowing,lightweight coxless four (4-),"KRISTENSEN, Thor",Men,DEN,Denmark,M,Gold
Athens,2004,Sailing,Sailing,single-handed dinghy (Europe),"LIVBJERG, Signe",Women,DEN,Denmark,W,Bronze
Athens,2004,Sailing,Sailing,Yngling - Keelboat,"JENSEN, Dorte O.",Women,DEN,Denmark,W,Bronze
Athens,2004,Sailing,Sailing,Yngling - Keelboat,"OTZEN, Christina",Women,DEN,Denmark,W,Bronze
Athens,2004,Sailing,Sailing,Yngling - Keelboat,"JESPERSEN, Helle",Women,DEN,Denmark,W,Bronze
Athens,2004,Table Tennis,Table Tennis,doubles,"TUGWELL, Finn",Men,DEN,Denmark,M,Bronze
Athens,2004,Table Tennis,Table Tennis,doubles,"MAZE, Michael John",Men,DEN,Denmark,M,Bronze
Athens,2004,Athletics,Athletics,400m hurdles,"SANCHEZ, Felix",Men,DOM,Dominican Republic,M,Gold
Athens,2004,Boxing,Boxing,75 - 81kg (light-heavyweight),"ISMAIL, Ahmed",Men,EGY,Egypt,M,Bronze
Athens,2004,Boxing,Boxing,81 - 91kg (heavyweight),"ELSAYED, Mohamed",Men,EGY,Egypt,M,Bronze
Athens,2004,Boxing,Boxing,+ 91kg (super heavyweight),"ALY, Mohamed",Men,EGY,Egypt,M,Silver
Athens,2004,Taekwondo,Taekwondo,- 58 kg,"BAYOUMI, Tamer",Men,EGY,Egypt,M,Bronze
Athens,2004,Wrestling,Wrestling Gre-R,84 - 96kg,"GABER IBRAHIM, Karam",Men,EGY,Egypt,M,Gold
Athens,2004,Athletics,Athletics,10000m,"TADESSE, Zersenay",Men,ERI,Eritrea,M,Bronze
Athens,2004,Athletics,Athletics,discus throw,"TAMMERT, Aleksander",Men,EST,Estonia,M,Bronze
Athens,2004,Judo,Judo,+ 100kg (heavyweight),"PERTELSON, Indrek",Men,EST,Estonia,M,Bronze
Athens,2004,Rowing,Rowing,single sculls (1x),"JAANSON, Jueri",Men,EST,Estonia,M,Silver
Athens,2004,Athletics,Athletics,5000m,"DEFAR, Meseret",Women,ETH,Ethiopia,W,Gold
Athens,2004,Athletics,Athletics,5000m,"DIBABA, Tirunesh",Women,ETH,Ethiopia,W,Bronze
Athens,2004,Athletics,Athletics,10000m,"SIHINE, Sileshi",Men,ETH,Ethiopia,M,Silver
Athens,2004,Athletics,Athletics,5000m,"BEKELE, Kenenisa",Men,ETH,Ethiopia,M,Silver
Athens,2004,Athletics,Athletics,10000m,"BEKELE, Kenenisa",Men,ETH,Ethiopia,M,Gold
Athens,2004,Athletics,Athletics,10000m,"DIBABA, Ejegayehu",Women,ETH,Ethiopia,W,Silver
Athens,2004,Athletics,Athletics,10000m,"TULU, Derartu",Women,ETH,Ethiopia,W,Bronze
Athens,2004,Shooting,Shooting,skeet (125 targets),"KEMPPAINEN, Marko",Men,FIN,Finland,M,Silver
Athens,2004,Wrestling,Wrestling Gre-R,66 - 74kg,"YLI-HANNUKSELA, Marko",Men,FIN,Finland,M,Silver
Athens,2004,Aquatics,Swimming,100m breaststroke,"DUBOSCQ, Hugues",Men,FRA,France,M,Bronze
Athens,2004,Aquatics,Swimming,200m freestyle,"FIGUES, Solenne",Women,FRA,France,W,Bronze
Athens,2004,Aquatics,Swimming,50m freestyle,"METELLA, Malia",Women,FRA,France,W,Silver
Athens,2004,Aquatics,Swimming,800m freestyle,"MANAUDOU, Laure",Women,FRA,France,W,Silver
Athens,2004,Aquatics,Swimming,100m backstroke,"MANAUDOU, Laure",Women,FRA,France,W,Bronze
Athens,2004,Aquatics,Swimming,400m freestyle,"MANAUDOU, Laure",Women,FRA,France,W,Gold
Athens,2004,Athletics,Athletics,4x100m relay,"ARRON, Christine",Women,FRA,France,W,Bronze
Athens,2004,Athletics,Athletics,4x100m relay,"HURTIS-HOUAIRI, Muriel",Women,FRA,France,W,Bronze
Athens,2004,Athletics,Athletics,4x100m relay,"FELIX, Sylviane",Women,FRA,France,W,Bronze
Athens,2004,Athletics,Athletics,4x100m relay,"MANG, Veronique",Women,FRA,France,W,Bronze
Athens,2004,Athletics,Athletics,400m hurdles,"KEITA, Naman",Men,FRA,France,M,Bronze
Athens,2004,Boxing,Boxing,48 - 51kg (flyweight),"THOMAS, Jerome",Men,FRA,France,M,Silver
Athens,2004,Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),"LEFEVRE, Fabien",Men,FRA,France,M,Bronze
Athens,2004,Canoe / Kayak,Canoe / Kayak S,C-1 (canoe single),"ESTANGUET, Tony",Men,FRA,France,M,Gold
Athens,2004,Canoe / Kayak,Canoe / Kayak S,K-1 (kayak single),"PESCHIER, Benoit",Men,FRA,France,M,Gold
Athens,2004,Cycling,Cycling Track,Team Sprint,"BOURGAIN, Mickael",Men,FRA,France,M,Bronze
Athens,2004,Cycling,Cycling Track,Team Sprint,"GANE, Laurent",Men,FRA,France,M,Bronze
Athens,2004,Cycling,Cycling Track,1km time trial,"TOURNANT, Arnaud",Men,FRA,France,M,Silver
Athens,2004,Cycling,Cycling Track,Team Sprint,"TOURNANT, Arnaud",Men,FRA,France,M,Bronze
Athens,2004,Cycling,Mountain Bike,cross-country,"ABSALON, Julien",Men,FRA,France,M,Gold
Athens,2004,Equestrian,Eventing,team,"TOUZAINT, Nicolas",Men,FRA,France,X,Gold
Athens,2004,Equestrian,Eventing,team,"TEULERE, Jean",Men,FRA,France,X,Gold
Athens,2004,Equestrian,Eventing,team,"BOITEAU, Arnaud",Men,FRA,France,X,Gold
Athens,2004,Equestrian,Eventing,team,"LYARD, Cedric",Men,FRA,France,X,Gold
Athens,2004,Equestrian,Eventing,team,"COURREGES, Didier",Men,FRA,France,X,Gold
Athens,2004,Fencing,Fencing,épée team,"OBRY, Hughes",Men,FRA,France,M,Gold
Athens,2004,Fencing,Fencing,épée team,"FLESSEL-COLOVIC, Laura",Women,FRA,France,W,Bronze
Athens,2004,Fencing,Fencing,épée team,"DANINTHE, Sarah",Women,FRA,France,W,Bronze
Athens,2004,Fencing,Fencing,épée team,"BOISSE, Eric",Men,FRA,France,M,Gold
Athens,2004,Fencing,Fencing,épée individual,"NISIMA, Maureen",Women,FRA,France,W,Bronze
Athens,2004,Fencing,Fencing,sabre team,"PILLET, Julien",Men,FRA,France,M,Gold
Athens,2004,Fencing,Fencing,épée team,"KIRALY PICOT, Hajnalka",Women,FRA,France,W,Bronze
Athens,2004,Fencing,Fencing,épée team,"JEANNET, Jerome",Men,FRA,France,M,Gold
Athens,2004,Fencing,Fencing,épée team,"JEANNET, Fabrice",Men,FRA,France,M,Gold
Athens,2004,Fencing,Fencing,épée team,"NISIMA, Maureen",Women,FRA,France,W,Bronze
Athens,2004,Fencing,Fencing,sabre team,"TOUYA, Damien",Men,FRA,France,M,Gold
Athens,2004,Fencing,Fencing,sabre team,"TOUYA, Gael",Men,FRA,France,M,Gold
Athens,2004,Fencing,Fencing,épée individual,"FLESSEL-COLOVIC, Laura",Women,FRA,France,W,Silver
Athens,2004,Fencing,Fencing,foil individual,"GUYART, Brice",Men,FRA,France,M,Gold
Athens,2004,Gymnastics,Artistic G.,uneven bars,"LEPENNEC, Emilie",Women,FRA,France,W,Gold
Athens,2004,Judo,Judo,- 48 kg,"JOSSINET, Frederique",Women,FRA,France,W,Silver
Athens,2004,Rowing,Rowing,lightweight double sculls (2x),"TOURON, Pascal",Men,FRA,France,M,Silver
Athens,2004,Rowing,Rowing,lightweight double sculls (2x),"DUFOUR, Frederic",Men,FRA,France,M,Silver
Athens,2004,Rowing,Rowing,double sculls (2x),"VIEILLEDENT, Sebastien",Men,FRA,France,M,Gold
Athens,2004,Rowing,Rowing,double sculls (2x),"HARDY, Adrien",Men,FRA,France,M,Gold
Athens,2004,Sailing,Sailing,board (Mistral),"MERRET, Faustine",Women,FRA,France,W,Gold
Athens,2004,Sailing,Sailing,Star - Keelboat,"ROHART, Xavier",Men,FRA,France,M,Bronze
Athens,2004,Sailing,Sailing,Star - Keelboat,"RAMBEAU, Pascal",Men,FRA,France,M,Bronze
Athens,2004,Taekwondo,Taekwondo,+ 67 kg,"BAVEREL, Myriam",Women,FRA,France,W,Silver
Athens,2004,Taekwondo,Taekwondo,+ 80 kg,"GENTIL, Pascal",Men,FRA,France,M,Bronze
Athens,2004,Tennis,Tennis,singles,"MAURESMO, Amelie",Women,FRA,France,W,Silver
Athens,2004,Wrestling,Wrestling Free.,48 - 55kg,"GOMIS, Anna",Women,FRA,France,W,Bronze
Athens,2004,Wrestling,Wrestling Free.,55 - 63kg,"LEGRAND, Lise",Women,FRA,France,W,Bronze
Athens,2004,Judo,Judo,81 - 90kg (middleweight),"ZVIADAURI, Zurab",Men,GEO,Georgia,M,Gold
Athens,2004,Judo,Judo,- 60 kg,"KHERGIANI, Nestor",Men,GEO,Georgia,M,Silver
Athens,2004,Weightlifting,Weightlifting,85kg,"ASANIDZE, George",Men,GEO,Georgia,M,Gold
Athens,2004,Wrestling,Wrestling Gre-R,84 - 96kg,"NOZADZE, Ramaz",Men,GEO,Georgia,M,Silver
Athens,2004,Aquatics,Diving,synchronized diving 3m springboard,"SCHELLENBERG, Tobias",Men,GER,Germany,M,Silver
Athens,2004,Aquatics,Diving,synchronized diving 3m springboard,"WELS, Andreas",Men,GER,Germany,M,Silver
Athens,2004,Aquatics,Swimming,200m breaststroke,"POLESKA, Anne",Women,GER,Germany,W,Bronze
Athens,2004,Aquatics,Swimming,4x100m medley relay,"POEWE, Sarah",Women,GER,Germany,W,Bronze
Athens,2004,Aquatics,Swimming,4x100m medley relay,"MEEUW, Helge",Men,GER,Germany,M,Silver
Athens,2004,Aquatics,Swimming,4x100m medley relay,"DRIESEN, Steffen",Men,GER,Germany,M,Silver
Athens,2004,Aquatics,Swimming,4x100m medley relay,"BUSCHSCHULTE, Antje",Women,GER,Germany,W,Bronze
Athens,2004,Aquatics,Swimming,4x200m freestyle relay,"HARSTICK, Sara",Women,GER,Germany,W,Bronze
Athens,2004,Aquatics,Swimming,200m backstroke,"BUSCHSCHULTE, Antje",Women,GER,Germany,W,Bronze
Athens,2004,Aquatics,Swimming,4x200m freestyle relay,"BUSCHSCHULTE, Antje",Women,GER,Germany,W,Bronze
Athens,2004,Aquatics,Swimming,4x200m freestyle relay,"GOETZ, Janina Kristin",Women,GER,Germany,W,Bronze
Athens,2004,Aquatics,Swimming,4x100m medley relay,"KRUPPA, Jens",Men,GER,Germany,M,Silver
Athens,2004,Aquatics,Swimming,4x100m medley relay,"VAN ALMSICK, Franziska",Women,GER,Germany,W,Bronze
Athens,2004,Aquatics,Swimming,4x200m freestyle relay,"VAN ALMSICK, Franziska",Women,GER,Germany,W,Bronze
Athens,2004,Aquatics,Swimming,4x100m medley relay,"RUPPRATH, Thomas",Men,GER,Germany,M,Silver
Athens,2004,Aquatics,Swimming,4x100m medley relay,"GOTZ, Daniela",Women,GER,Germany,W,Bronze
Athens,2004,Aquatics,Swimming,4x100m medley relay,"CONRAD, Lars",Men,GER,Germany,M,Silver
Athens,2004,Aquatics,Swimming,4x200m freestyle relay,"DALLMANN, Petra",Women,GER,Germany,W,Bronze
Athens,2004,Aquatics,Swimming,4x200m freestyle relay,"STOCKBAUER, Hannah",Women,GER,Germany,W,Bronze
Athens,2004,Athletics,Athletics,shot put,"KLEINERT, Nadine",Women,GER,Germany,W,Silver
Athens,2004,Athletics,Athletics,javelin throw,"NERIUS, Steffi",Women,GER,Germany,W,Silver
Athens,2004,Boxing,Boxing,54 - 57kg (featherweight),"TAJBERT, Vitali",Men,GER,Germany,M,Bronze
Athens,2004,Boxing,Boxing,48 - 51kg (flyweight),"RAHIMOV, Rustamhodza",Men,GER,Germany,M,Bronze
Athens,2004,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"LEONHARDT, Carolin",Women,GER,Germany,W,Gold
Athens,2004,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"IHLE, Andreas",Men,GER,Germany,M,Silver
Athens,2004,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"RAUHE, Ronald",Men,GER,Germany,M,Gold
Athens,2004,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"FISCHER, Birgit",Women,GER,Germany,W,Silver
Athens,2004,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"WYLENZEK, Tomasz",Men,GER,Germany,M,Gold
Athens,2004,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"WIESKOETTER, Tim",Men,GER,Germany,M,Gold
Athens,2004,Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),"DITTMER, Andreas",Men,GER,Germany,M,Gold
Athens,2004,Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),"DITTMER, Andreas",Men,GER,Germany,M,Silver
Athens,2004,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"ULM, Stefan",Men,GER,Germany,M,Silver
Athens,2004,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"BACH, Bjoern",Men,GER,Germany,M,Silver
Athens,2004,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"LEONHARDT, Carolin",Women,GER,Germany,W,Silver
Athens,2004,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"ZABEL, Mark",Men,GER,Germany,M,Silver
Athens,2004,Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),"GILLE, Christian",Men,GER,Germany,M,Gold
Athens,2004,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"FISCHER, Birgit",Women,GER,Germany,W,Gold
Athens,2004,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"NOLLEN, Maike",Women,GER,Germany,W,Gold
Athens,2004,Canoe / Kayak,Canoe / Kayak F,K-4 500m (kayak four),"WAGNER-AUGUSTIN, Katrin",Women,GER,Germany,W,Gold
Athens,2004,Canoe / Kayak,Canoe / Kayak S,C-1 (canoe single),"PFANNMOELLER, Stefan",Men,GER,Germany,M,Bronze
Athens,2004,Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),"HENZE, Stefan",Men,GER,Germany,M,Silver
Athens,2004,Canoe / Kayak,Canoe / Kayak S,C-2 (canoe double),"BECKER, Marcus",Men,GER,Germany,M,Silver
Athens,2004,Cycling,Cycling Road,individual road race,"ARNDT, Judith",Women,GER,Germany,W,Silver
Athens,2004,Cycling,Cycling Track,1km time trial,"NIMKE, Stefan",Men,GER,Germany,M,Bronze
Athens,2004,Cycling,Cycling Track,Sprint indivual,"WOLFF, Rene",Men,GER,Germany,M,Bronze
Athens,2004,Cycling,Cycling Track,Team Sprint,"WOLFF, Rene",Men,GER,Germany,M,Gold
Athens,2004,Cycling,Cycling Track,Points Race,"FULST, Guido",Men,GER,Germany,M,Bronze
Athens,2004,Cycling,Cycling Track,Team Sprint,"NIMKE, Stefan",Men,GER,Germany,M,Gold
Athens,2004,Cycling,Cycling Track,Team Sprint,"FIEDLER, Jens",Men,GER,Germany,M,Gold
Athens,2004,Cycling,Mountain Bike,cross-country,"SPITZ, Sabine",Women,GER,Germany,W,Bronze
Athens,2004,Equestrian,Dressage,team,"KEMMER, Heike",Women,GER,Germany,X,Gold
Athens,2004,Equestrian,Dressage,team,"SALZGEBER, Ulla",Women,GER,Germany,X,Gold
Athens,2004,Equestrian,Dressage,individual,"SALZGEBER, Ulla",Women,GER,Germany,X,Silver
Athens,2004,Equestrian,Dressage,team,"SCHMIDT, Hubertus",Men,GER,Germany,X,Gold
Athens,2004,Equestrian,Dressage,team,"SCHAUDT, Martin",Men,GER,Germany,X,Gold
Athens,2004,Equestrian,Jumping,team,"AHLMANN, Christian",Men,GER,Germany,X,Bronze
Athens,2004,Equestrian,Jumping,team,"BECKER, Otto",Men,GER,Germany,X,Bronze
Athens,2004,Equestrian,Jumping,individual,"KUTSCHER, Marco",Men,GER,Germany,X,Bronze
Athens,2004,Equestrian,Jumping,team,"KUTSCHER, Marco",Men,GER,Germany,X,Bronze
Athens,2004,Fencing,Fencing,épée team,"HEIDEMANN, Britta",Women,GER,Germany,W,Silver
Athens,2004,Fencing,Fencing,épée team,"FIEDLER, Joerg",Men,GER,Germany,M,Bronze
Athens,2004,Fencing,Fencing,épée team,"STRIGEL, Daniel",Men,GER,Germany,M,Bronze
Athens,2004,Fencing,Fencing,épée team,"DUPLITZER, Imke",Women,GER,Germany,W,Silver
Athens,2004,Fencing,Fencing,épée team,"SCHMID, Sven",Men,GER,Germany,M,Bronze
Athens,2004,Fencing,Fencing,épée team,"BOKEL, Claudia",Women,GER,Germany,W,Silver
Athens,2004,Football,Football,football,"HINGST, Ariane",Women,GER,Germany,W,Bronze
Athens,2004,Football,Football,football,"ROTTENBERG, Silke",Women,GER,Germany,W,Bronze
Athens,2004,Football,Football,football,"BACHOR, Isabell",Women,GER,Germany,W,Bronze
Athens,2004,Football,Football,football,"MINNERT, Sandra",Women,GER,Germany,W,Bronze
Athens,2004,Football,Football,football,"OMILADE, Navina",Women,GER,Germany,W,Bronze
Athens,2004,Football,Football,football,"WIMBERSKY, Petra",Women,GER,Germany,W,Bronze
Athens,2004,Football,Football,football,"PRINZ, Birgit",Women,GER,Germany,W,Bronze
Athens,2004,Football,Football,football,"WUNDERLICH, Pia",Women,GER,Germany,W,Bronze
Athens,2004,Football,Football,football,"POHLERS, Conny",Women,GER,Germany,W,Bronze
Athens,2004,Football,Football,football,"LINGOR, Renate",Women,GER,Germany,W,Bronze
Athens,2004,Football,Football,football,"GAREFREKES, Kerstin",Women,GER,Germany,W,Bronze
Athens,2004,Football,Football,football,"GUENTHER, Sarah",Women,GER,Germany,W,Bronze
Athens,2004,Football,Football,football,"STEGEMANN, Kerstin",Women,GER,Germany,W,Bronze
Athens,2004,Football,Football,football,"ODEBRECHT, Viola",Women,GER,Germany,W,Bronze
Athens,2004,Football,Football,football,"JONES, Steffi",Women,GER,Germany,W,Bronze
Athens,2004,Football,Football,football,"MUELLER, Martina",Women,GER,Germany,W,Bronze
Athens,2004,Football,Football,football,"FUSS, Sonja",Women,GER,Germany,W,Bronze
Athens,2004,Gymnastics,Trampoline,individual,"DOGONADZE, Anna",Women,GER,Germany,W,Gold
Athens,2004,Gymnastics,Trampoline,individual,"STEHLIK, Henrik",Men,GER,Germany,M,Bronze
Athens,2004,Handball,Handball,handball,"FRITZ, Henning",Men,GER,Germany,M,Silver
Athens,2004,Handball,Handball,handball,"KRETZSCHMAR, Stefan",Men,GER,Germany,M,Silver
Athens,2004,Handball,Handball,handball,"SCHWARZER, Christian",Men,GER,Germany,M,Silver
Athens,2004,Handball,Handball,handball,"HENS, Pascal",Men,GER,Germany,M,Silver
Athens,2004,Handball,Handball,handball,"IMMEL, Jan Olaf",Men,GER,Germany,M,Silver
Athens,2004,Handball,Handball,handball,"DRAGUNSKI, Mark",Men,GER,Germany,M,Silver
Athens,2004,Handball,Handball,handball,"VON BEHREN, Frank",Men,GER,Germany,M,Silver
Athens,2004,Handball,Handball,handball,"STEPHAN, Daniel",Men,GER,Germany,M,Silver
Athens,2004,Handball,Handball,handball,"PETERSEN, Klaus-Dieter",Men,GER,Germany,M,Silver
Athens,2004,Handball,Handball,handball,"ZEITZ, Christian",Men,GER,Germany,M,Silver
Athens,2004,Handball,Handball,handball,"JANSEN, Torsten",Men,GER,Germany,M,Silver
Athens,2004,Handball,Handball,handball,"BAUR, Markus",Men,GER,Germany,M,Silver
Athens,2004,Handball,Handball,handball,"RAMOTA, Christian",Men,GER,Germany,M,Silver
Athens,2004,Handball,Handball,handball,"ZERBE, Volker",Men,GER,Germany,M,Silver
Athens,2004,Handball,Handball,handball,"KEHRMANN, Florian",Men,GER,Germany,M,Silver
Athens,2004,Hockey,Hockey,hockey,"LEHMANN, Sonja",Women,GER,Germany,W,Gold
Athens,2004,Hockey,Hockey,hockey,"EIMER, Christoph",Men,GER,Germany,M,Bronze
Athens,2004,Hockey,Hockey,hockey,"GUDE, Franziska",Women,GER,Germany,W,Gold
Athens,2004,Hockey,Hockey,hockey,"LATIF, Badri",Women,GER,Germany,W,Gold
